filename,notes,authors,licenses,urls,local_path,upstream_path,upstream_credit_path,source_credits_url,change_notice
hair_bangs/spellcast.png,credit_match=exact,"JaidynReiman,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair ",hair_bangs/spellcast.png,hair/bangs/adult/spellcast.png,hair/bangs/adult/spellcast.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bangs/thrust.png,credit_match=exact,"JaidynReiman,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair ",hair_bangs/thrust.png,hair/bangs/adult/thrust.png,hair/bangs/adult/thrust.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bangs/walk.png,credit_match=exact,"JaidynReiman,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair ",hair_bangs/walk.png,hair/bangs/adult/walk.png,hair/bangs/adult/walk.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bedhead/hurt.png,credit_match=exact,"JaidynReiman,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair ",hair_bedhead/hurt.png,hair/bedhead/adult/hurt.png,hair/bedhead/adult/hurt.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bedhead/idle.png,credit_match=exact,"JaidynReiman,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair ",hair_bedhead/idle.png,hair/bedhead/adult/idle.png,hair/bedhead/adult/idle.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bedhead/sit.png,credit_match=exact,"JaidynReiman,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair ",hair_bedhead/sit.png,hair/bedhead/adult/sit.png,hair/bedhead/adult/sit.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bedhead/slash.png,credit_match=exact,"JaidynReiman,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair ",hair_bedhead/slash.png,hair/bedhead/adult/slash.png,hair/bedhead/adult/slash.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bedhead/spellcast.png,credit_match=exact,"JaidynReiman,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair ",hair_bedhead/spellcast.png,hair/bedhead/adult/spellcast.png,hair/bedhead/adult/spellcast.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bedhead/thrust.png,credit_match=exact,"JaidynReiman,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair ",hair_bedhead/thrust.png,hair/bedhead/adult/thrust.png,hair/bedhead/adult/thrust.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bedhead/walk.png,credit_match=exact,"JaidynReiman,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair ",hair_bedhead/walk.png,hair/bedhead/adult/walk.png,hair/bedhead/adult/walk.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bob/backslash.png,Original by bluecarrot16. Edited and animated by ElizaWy.,"ElizaWy,bluecarrot16 ",CC0 ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",hair_bob/backslash.png,hair/bob/adult/backslash.png,hair/bob/adult/1h_backslash.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bob/climb.png,Original by bluecarrot16. Edited and animated by ElizaWy.,"ElizaWy,bluecarrot16 ",CC0 ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",hair_bob/climb.png,hair/bob/adult/climb.png,hair/bob/adult/climb.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bob/combat_idle.png,Original by bluecarrot16. Edited and animated by ElizaWy.,"ElizaWy,bluecarrot16 ",CC0 ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",hair_bob/combat_idle.png,hair/bob/adult/combat_idle.png,hair/bob/adult/combat.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bob/emote.png,Original by bluecarrot16. Edited and animated by ElizaWy.,"ElizaWy,bluecarrot16 ",CC0 ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",hair_bob/emote.png,hair/bob/adult/emote.png,hair/bob/adult/emote.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bob/halfslash.png,Original by bluecarrot16. Edited and animated by ElizaWy.,"ElizaWy,bluecarrot16 ",CC0 ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",hair_bob/halfslash.png,hair/bob/adult/halfslash.png,hair/bob/adult/1h_halfslash.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bob/hurt.png,Original by bluecarrot16. Edited and animated by ElizaWy.,"ElizaWy,bluecarrot16 ",CC0 ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",hair_bob/hurt.png,hair/bob/adult/hurt.png,hair/bob/adult/hurt.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bob/idle.png,Original by bluecarrot16. Edited and animated by ElizaWy.,"ElizaWy,bluecarrot16 ",CC0 ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",hair_bob/idle.png,hair/bob/adult/idle.png,hair/bob/adult/idle.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bob/jump.png,Original by bluecarrot16. Edited and animated by ElizaWy.,"ElizaWy,bluecarrot16 ",CC0 ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",hair_bob/jump.png,hair/bob/adult/jump.png,hair/bob/adult/jump.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bob/run.png,Original by bluecarrot16. Edited and animated by ElizaWy.,"ElizaWy,bluecarrot16 ",CC0 ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",hair_bob/run.png,hair/bob/adult/run.png,hair/bob/adult/run.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bob/shoot.png,Original by bluecarrot16. Edited and animated by ElizaWy.,"ElizaWy,bluecarrot16 ",CC0 ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",hair_bob/shoot.png,hair/bob/adult/shoot.png,hair/bob/adult/shoot.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bob/sit.png,Original by bluecarrot16. Edited and animated by ElizaWy.,"ElizaWy,bluecarrot16 ",CC0 ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",hair_bob/sit.png,hair/bob/adult/sit.png,hair/bob/adult/sit.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bob/slash.png,Original by bluecarrot16. Edited and animated by ElizaWy.,"ElizaWy,bluecarrot16 ",CC0 ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",hair_bob/slash.png,hair/bob/adult/slash.png,hair/bob/adult/slash.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bob/spellcast.png,Original by bluecarrot16. Edited and animated by ElizaWy.,"ElizaWy,bluecarrot16 ",CC0 ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",hair_bob/spellcast.png,hair/bob/adult/spellcast.png,hair/bob/adult/spellcast.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bob/thrust.png,Original by bluecarrot16. Edited and animated by ElizaWy.,"ElizaWy,bluecarrot16 ",CC0 ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",hair_bob/thrust.png,hair/bob/adult/thrust.png,hair/bob/adult/thrust.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bob/walk.png,Original by bluecarrot16. Edited and animated by ElizaWy.,"ElizaWy,bluecarrot16 ",CC0 ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more ",hair_bob/walk.png,hair/bob/adult/walk.png,hair/bob/adult/walk.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_braid/hurt.bg.png,credit_match=exact,"Nila122,ElizaWy ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0,GPL 2.0 ","https://opengameart.org/content/3-hairs-for-lpc,https://opengameart.org/content/lpc-hair ",hair_braid/hurt.bg.png,hair/braid/adult/bg/hurt.png,hair/braid/adult/bg/hurt.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_braid/hurt.fg.png,credit_match=exact,"Nila122,ElizaWy ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0,GPL 2.0 ","https://opengameart.org/content/3-hairs-for-lpc,https://opengameart.org/content/lpc-hair ",hair_braid/hurt.fg.png,hair/braid/adult/fg/hurt.png,hair/braid/adult/fg/hurt.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_braid/idle.bg.png,credit_match=exact,"Nila122,ElizaWy ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0,GPL 2.0 ","https://opengameart.org/content/3-hairs-for-lpc,https://opengameart.org/content/lpc-hair ",hair_braid/idle.bg.png,hair/braid/adult/bg/idle.png,hair/braid/adult/bg/idle.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_braid/idle.fg.png,credit_match=exact,"Nila122,ElizaWy ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0,GPL 2.0 ","https://opengameart.org/content/3-hairs-for-lpc,https://opengameart.org/content/lpc-hair ",hair_braid/idle.fg.png,hair/braid/adult/fg/idle.png,hair/braid/adult/fg/idle.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_braid/sit.bg.png,credit_match=exact,"Nila122,ElizaWy ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0,GPL 2.0 ","https://opengameart.org/content/3-hairs-for-lpc,https://opengameart.org/content/lpc-hair ",hair_braid/sit.bg.png,hair/braid/adult/bg/sit.png,hair/braid/adult/bg/sit.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_braid/sit.fg.png,credit_match=exact,"Nila122,ElizaWy ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0,GPL 2.0 ","https://opengameart.org/content/3-hairs-for-lpc,https://opengameart.org/content/lpc-hair ",hair_braid/sit.fg.png,hair/braid/adult/fg/sit.png,hair/braid/adult/fg/sit.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_braid/slash.bg.png,credit_match=exact,"Nila122,ElizaWy ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0,GPL 2.0 ","https://opengameart.org/content/3-hairs-for-lpc,https://opengameart.org/content/lpc-hair ",hair_braid/slash.bg.png,hair/braid/adult/bg/slash.png,hair/braid/adult/bg/slash.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_braid/slash.fg.png,credit_match=exact,"Nila122,ElizaWy ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0,GPL 2.0 ","https://opengameart.org/content/3-hairs-for-lpc,https://opengameart.org/content/lpc-hair ",hair_braid/slash.fg.png,hair/braid/adult/fg/slash.png,hair/braid/adult/fg/slash.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_braid/spellcast.bg.png,credit_match=exact,"Nila122,ElizaWy ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0,GPL 2.0 ","https://opengameart.org/content/3-hairs-for-lpc,https://opengameart.org/content/lpc-hair ",hair_braid/spellcast.bg.png,hair/braid/adult/bg/spellcast.png,hair/braid/adult/bg/spellcast.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_braid/spellcast.fg.png,credit_match=exact,"Nila122,ElizaWy ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0,GPL 2.0 ","https://opengameart.org/content/3-hairs-for-lpc,https://opengameart.org/content/lpc-hair ",hair_braid/spellcast.fg.png,hair/braid/adult/fg/spellcast.png,hair/braid/adult/fg/spellcast.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_braid/thrust.bg.png,credit_match=exact,"Nila122,ElizaWy ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0,GPL 2.0 ","https://opengameart.org/content/3-hairs-for-lpc,https://opengameart.org/content/lpc-hair ",hair_braid/thrust.bg.png,hair/braid/adult/bg/thrust.png,hair/braid/adult/bg/thrust.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_braid/thrust.fg.png,credit_match=exact,"Nila122,ElizaWy ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0,GPL 2.0 ","https://opengameart.org/content/3-hairs-for-lpc,https://opengameart.org/content/lpc-hair ",hair_braid/thrust.fg.png,hair/braid/adult/fg/thrust.png,hair/braid/adult/fg/thrust.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_braid/walk.bg.png,credit_match=exact,"Nila122,ElizaWy ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0,GPL 2.0 ","https://opengameart.org/content/3-hairs-for-lpc,https://opengameart.org/content/lpc-hair ",hair_braid/walk.bg.png,hair/braid/adult/bg/walk.png,hair/braid/adult/bg/walk.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_braid/walk.fg.png,credit_match=exact,"Nila122,ElizaWy ","OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0,GPL 2.0 ","https://opengameart.org/content/3-hairs-for-lpc,https://opengameart.org/content/lpc-hair ",hair_braid/walk.fg.png,hair/braid/adult/fg/walk.png,hair/braid/adult/fg/walk.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bunches/hurt.bg.png,credit_match=exact,"JaidynReiman,Barbara Riviera,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/concept-art-for-lpc-entry,https://opengameart.org/content/lpc-expanded-hair ",hair_bunches/hurt.bg.png,hair/bunches/adult/bg/hurt.png,hair/bunches/adult/bg/hurt.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bunches/hurt.fg.png,credit_match=exact,"JaidynReiman,Barbara Riviera,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/concept-art-for-lpc-entry,https://opengameart.org/content/lpc-expanded-hair ",hair_bunches/hurt.fg.png,hair/bunches/adult/fg/hurt.png,hair/bunches/adult/fg/hurt.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bunches/idle.bg.png,credit_match=exact,"JaidynReiman,Barbara Riviera,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/concept-art-for-lpc-entry,https://opengameart.org/content/lpc-expanded-hair ",hair_bunches/idle.bg.png,hair/bunches/adult/bg/idle.png,hair/bunches/adult/bg/idle.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bunches/idle.fg.png,credit_match=exact,"JaidynReiman,Barbara Riviera,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/concept-art-for-lpc-entry,https://opengameart.org/content/lpc-expanded-hair ",hair_bunches/idle.fg.png,hair/bunches/adult/fg/idle.png,hair/bunches/adult/fg/idle.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bunches/sit.bg.png,credit_match=exact,"JaidynReiman,Barbara Riviera,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/concept-art-for-lpc-entry,https://opengameart.org/content/lpc-expanded-hair ",hair_bunches/sit.bg.png,hair/bunches/adult/bg/sit.png,hair/bunches/adult/bg/sit.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bunches/sit.fg.png,credit_match=exact,"JaidynReiman,Barbara Riviera,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/concept-art-for-lpc-entry,https://opengameart.org/content/lpc-expanded-hair ",hair_bunches/sit.fg.png,hair/bunches/adult/fg/sit.png,hair/bunches/adult/fg/sit.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bunches/slash.bg.png,credit_match=exact,"JaidynReiman,Barbara Riviera,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/concept-art-for-lpc-entry,https://opengameart.org/content/lpc-expanded-hair ",hair_bunches/slash.bg.png,hair/bunches/adult/bg/slash.png,hair/bunches/adult/bg/slash.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bunches/slash.fg.png,credit_match=exact,"JaidynReiman,Barbara Riviera,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/concept-art-for-lpc-entry,https://opengameart.org/content/lpc-expanded-hair ",hair_bunches/slash.fg.png,hair/bunches/adult/fg/slash.png,hair/bunches/adult/fg/slash.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bunches/spellcast.bg.png,credit_match=exact,"JaidynReiman,Barbara Riviera,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/concept-art-for-lpc-entry,https://opengameart.org/content/lpc-expanded-hair ",hair_bunches/spellcast.bg.png,hair/bunches/adult/bg/spellcast.png,hair/bunches/adult/bg/spellcast.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
hair_bunches/spellcast.fg.png,credit_match=exact,"JaidynReiman,Barbara Riviera,Manuel Riecke (MrBeast) ","CC-BY-SA 3.0,GPL 3.0 ","https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/concept-art-for-lpc-entry,https://opengameart.org/content/lpc-expanded-hair ",hair_bunches/spellcast.fg.png,hair/bunches/adult/fg/spellcast.png,hair/bunches/adult/fg/spellcast.png,https://github.com/liberatedpixelcup/Universal-LPC-Spritesheet-Character-Generator/blob/220f5f7b95a9b7be36e6f2f3870479a9d74d76c8/CREDITS.csv,no_changes_unmodified_upstream_asset
